,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
844,Germany,Europe,Construcciones (per capita),1.489276767,68.63798028,29.40604857,2.169756104,5.06452529
845,Greece,Europe,Construcciones (per capita),0.519408524,68.63798028,29.40604857,0.756736317,1.766332266
846,Hungary,Europe,Construcciones (per capita),1.05217731,68.63798028,29.40604857,1.532937458,3.578098252
847,Iceland,Europe,Construcciones (per capita),0.029495306,68.63798028,29.40604857,0.042972282,0.100303535
848,Ireland,Europe,Construcciones (per capita),1.68151629,68.63798028,29.40604857,2.44983358,5.718266722
849,Italy,Europe,Construcciones (per capita),1.05730629,68.63798028,29.40604857,1.540409967,3.595540173
850,Latvia,Europe,Construcciones (per capita),0.524455369,68.63798028,29.40604857,0.764089162,1.783494873
851,Liechtenstein,Europe,Construcciones (per capita),,68.63798028,29.40604857,,
852,Lithuania,Europe,Construcciones (per capita),0.45295912,68.63798028,29.40604857,0.659924896,1.540360376
853,Luxembourg,Europe,Construcciones (per capita),2.663505077,68.63798028,29.40604857,3.880512023,9.057677609
854,Malta,Europe,Construcciones (per capita),0.272493809,68.63798028,29.40604857,0.397001497,0.926659047
855,Moldova,Europe,Construcciones (per capita),0.378407717,68.63798028,29.40604857,0.551309516,1.286836332
856,Montenegro,Europe,Construcciones (per capita),0.159238711,68.63798028,29.40604857,0.231997956,0.54151686
857,Netherlands,Europe,Construcciones (per capita),1.356368423,68.63798028,29.40604857,1.976119369,4.612549079
858,North Macedonia,Europe,Construcciones (per capita),0.139191672,68.63798028,29.40604857,0.202791037,0.473343679
859,Norway,Europe,Construcciones (per capita),0.295601726,68.63798028,29.40604857,0.430667867,1.005241234
860,Poland,Europe,Construcciones (per capita),1.031467438,68.63798028,29.40604857,1.502764845,3.507670999
861,Portugal,Europe,Construcciones (per capita),0.304121435,68.63798028,29.40604857,0.443080396,1.034213876
862,Romania,Europe,Construcciones (per capita),0.53396517,68.63798028,29.40604857,0.777944176,1.815834484
863,Russia,Europe,Construcciones (per capita),1.525032759,68.63798028,29.40604857,2.2218497,5.186119294
864,Serbia,Europe,Construcciones (per capita),0.300949782,68.63798028,29.40604857,0.438459554,1.023428161
865,Slovakia,Europe,Construcciones (per capita),0.826459587,68.63798028,29.40604857,1.204084944,2.810508813
866,Slovenia,Europe,Construcciones (per capita),0.495512962,68.63798028,29.40604857,0.721922411,1.685071563
867,Spain,Europe,Construcciones (per capita),0.525068283,68.63798028,29.40604857,0.764982129,1.785579187
868,Sweden,Europe,Construcciones (per capita),0.181340083,68.63798028,29.40604857,0.264197872,0.616676134
869,Switzerland,Europe,Construcciones (per capita),1.361833096,68.63798028,29.40604857,1.984080956,4.631132579
870,Ukraine,Europe,Construcciones (per capita),0.501436055,68.63798028,29.40604857,0.730551879,1.705213992
871,United Kingdom,Europe,Construcciones (per capita),1.316596746,68.63798028,29.40604857,1.918175245,4.477299094
872,Algeria,Africa,Construcciones (per capita),0.630152702,68.63798028,5.724065868,0.918081651,11.00883038
873,Angola,Africa,Construcciones (per capita),0.163077816,68.63798028,5.724065868,0.237591222,2.848985671
874,Benin,Africa,Construcciones (per capita),0.087279625,68.63798028,5.724065868,0.127159373,1.524783733
875,Botswana,Africa,Construcciones (per capita),0.104180098,68.63798028,5.724065868,0.151781998,1.820036666
876,Burkina Faso,Africa,Construcciones (per capita),0.0590511,68.63798028,5.724065868,0.086032689,1.031628593
877,Cameroon,Africa,Construcciones (per capita),0.102409974,68.63798028,5.724065868,0.14920307,1.789112426
878,Cape Verde,Africa,Construcciones (per capita),0.090919673,68.63798028,5.724065868,0.132462629,1.588375737
879,Central African Republic,Africa,Construcciones (per capita),0.004214804,68.63798028,5.724065868,0.00614063,0.073633048
880,Chad,Africa,Construcciones (per capita),0.046404056,68.63798028,5.724065868,0.067606966,0.810683478
881,Comoros,Africa,Construcciones (per capita),0.047009546,68.63798028,5.724065868,0.068489117,0.821261449
882,Congo,Africa,Construcciones (per capita),0.096645214,68.63798028,5.724065868,0.14080428,1.688401495
883,Cote d'Ivoire,Africa,Construcciones (per capita),0.101491049,68.63798028,5.724065868,0.147864271,1.773058719
884,Democratic Republic of Congo,Africa,Construcciones (per capita),0.0683254,68.63798028,5.724065868,0.099544596,1.193651539
885,Djibouti,Africa,Construcciones (per capita),0.0821729,68.63798028,5.724065868,0.119719287,1.435568743
886,Egypt,Africa,Construcciones (per capita),0.173526585,68.63798028,5.724065868,0.252814235,3.0315267
887,Equatorial Guinea,Africa,Construcciones (per capita),0.132745132,68.63798028,5.724065868,0.193398948,2.319070656
888,Eritrea,Africa,Construcciones (per capita),0.057189964,68.63798028,5.724065868,0.083321163,0.999114355
889,Eswatini,Africa,Construcciones (per capita),0.113227293,68.63798028,5.724065868,0.164963031,1.978092068
890,Ethiopia,Africa,Construcciones (per capita),0.121254049,68.63798028,5.724065868,0.176657368,2.1183203
891,Gabon,Africa,Construcciones (per capita),0.285375267,68.63798028,5.724065868,0.415768742,4.985534301
892,Ghana,Africa,Construcciones (per capita),0.052929435,68.63798028,5.724065868,0.077113917,0.924682492
893,Guinea,Africa,Construcciones (per capita),0.005481063,68.63798028,5.724065868,0.007985467,0.095754714
894,Guinea-Bissau,Africa,Construcciones (per capita),0.015617541,68.63798028,5.724065868,0.022753497,0.272839995
895,Kenya,Africa,Construcciones (per capita),0.09110973,68.63798028,5.724065868,0.132739527,1.59169605
896,Lesotho,Africa,Construcciones (per capita),0.061168782,68.63798028,5.724065868,0.089117981,1.068624712
897,Libya,Africa,Construcciones (per capita),0.18000862,68.63798028,5.724065868,0.262258037,3.144768495
898,Madagascar,Africa,Construcciones (per capita),0.064517789,68.63798028,5.724065868,0.093997213,1.127132183
899,Malawi,Africa,Construcciones (per capita),0.000536805,68.63798028,5.724065868,0.000782081,0.009378032
900,Mali,Africa,Construcciones (per capita),0.047817625,68.63798028,5.724065868,0.069666422,0.835378666
901,Mauritania,Africa,Construcciones (per capita),0.06186891,68.63798028,5.724065868,0.09013801,1.080856006
902,Mauritius,Africa,Construcciones (per capita),0.165397301,68.63798028,5.724065868,0.240970525,2.889507304
903,Morocco,Africa,Construcciones (per capita),0.2204445,68.63798028,5.724065868,0.321169853,3.851187347
904,Mozambique,Africa,Construcciones (per capita),0.060923316,68.63798028,5.724065868,0.088760356,1.064336382
905,Namibia,Africa,Construcciones (per capita),0.028061466,68.63798028,5.724065868,0.040883293,0.490236607
906,Niger,Africa,Construcciones (per capita),0.044185683,68.63798028,5.724065868,0.064374976,0.771928279
907,Nigeria,Africa,Construcciones (per capita),0.201180696,68.63798028,5.724065868,0.293104045,3.514646776
908,Rwanda,Africa,Construcciones (per capita),,68.63798028,5.724065868,,
909,Sao Tome and Principe,Africa,Construcciones (per capita),0.046501245,68.63798028,5.724065868,0.067748563,0.812381381
910,Senegal,Africa,Construcciones (per capita),0.050931614,68.63798028,5.724065868,0.074203253,0.88978036
911,Seychelles,Africa,Construcciones (per capita),0.204622418,68.63798028,5.724065868,0.298118355,3.574773988
912,Somalia,Africa,Construcciones (per capita),0.007770558,68.63798028,5.724065868,0.011321077,0.135752427
913,South Africa,Africa,Construcciones (per capita),0.629287779,68.63798028,5.724065868,0.916821528,10.99372009
914,South Sudan,Africa,Construcciones (per capita),0.006327904,68.63798028,5.724065868,0.009219246,0.110549117
915,Sudan,Africa,Construcciones (per capita),0.063765325,68.63798028,5.724065868,0.092900934,1.113986563
916,Tanzania,Africa,Construcciones (per capita),0.087060772,68.63798028,5.724065868,0.126840521,1.520960343
917,Togo,Africa,Construcciones (per capita),0.074235752,68.63798028,5.724065868,0.108155502,1.296905974
918,Tunisia,Africa,Construcciones (per capita),0.277048081,68.63798028,5.724065868,0.403636704,4.840057532
919,Uganda,Africa,Construcciones (per capita),0.125594139,68.63798028,5.724065868,0.182980529,2.194142101
920,Zambia,Africa,Construcciones (per capita),0.097978652,68.63798028,5.724065868,0.142746991,1.711696787
921,Zimbabwe,Africa,Construcciones (per capita),0.185040116,68.63798028,5.724065868,0.269588522,3.232669235
922,Antigua and Barbuda,North America,Construcciones (per capita),0.102970704,68.63798028,8.281099956,0.150020009,1.243442356
923,Bahamas,North America,Construcciones (per capita),1.001319647,68.63798028,8.281099956,1.458841945,12.09162614
924,Barbados,North America,Construcciones (per capita),0.31356591,68.63798028,8.281099956,0.456840234,3.786524876
925,Belize,North America,Construcciones (per capita),0.230561718,68.63798028,8.281099956,0.335909823,2.78419195
926,Canada,North America,Construcciones (per capita),2.153107643,68.63798028,8.281099956,3.136904137,26.00026149
927,Costa Rica,North America,Construcciones (per capita),0.071321577,68.63798028,8.281099956,0.103909784,0.861257287
928,Cuba,North America,Construcciones (per capita),0.061763886,68.63798028,8.281099956,0.089985,0.745841575
929,Dominica,North America,Construcciones (per capita),0.139260247,68.63798028,8.281099956,0.202890946,1.681663645
930,Dominican Republic,North America,Construcciones (per capita),0.166682854,68.63798028,8.281099956,0.242843472,2.012810559
931,El Salvador,North America,Construcciones (per capita),0.150304869,68.63798028,8.281099956,0.218982068,1.815035075
932,Grenada,North America,Construcciones (per capita),0.267852366,68.63798028,8.281099956,0.390239289,3.234502269
933,Guatemala,North America,Construcciones (per capita),0.203054622,68.63798028,8.281099956,0.295834203,2.452024766
934,Haiti,North America,Construcciones (per capita),0.094112806,68.63798028,8.281099956,0.137114766,1.136477117
935,Honduras,North America,Construcciones (per capita),0.097474739,68.63798028,8.281099956,0.142012831,1.177074778
936,Jamaica,North America,Construcciones (per capita),0.135672465,68.63798028,8.281099956,0.197663836,1.638338695
937,Mexico,North America,Construcciones (per capita),0.17589581,68.63798028,8.281099956,0.256266005,2.124063362
938,Nicaragua,North America,Construcciones (per capita),0.148193344,68.63798028,8.281099956,0.215905748,1.789536961
939,Panama,North America,Construcciones (per capita),0.183683276,68.63798028,8.281099956,0.267611715,2.218102391
940,Saint Kitts and Nevis,North America,Construcciones (per capita),0.189272061,68.63798028,8.281099956,0.275754124,2.285590827
941,Saint Lucia,North America,Construcciones (per capita),0.164118275,68.63798028,8.281099956,0.239107087,1.981841493
942,Saint Vincent and the Grenadines,North America,Construcciones (per capita),0.271264911,68.63798028,8.281099956,0.395211091,3.275711103
943,Trinidad and Tobago,North America,Construcciones (per capita),0.265238881,68.63798028,8.281099956,0.386431652,3.202942634
944,United States,North America,Construcciones (per capita),1.694407344,68.63798028,8.281099956,2.468614806,20.46113865
945,Argentina,South America,Construcciones (per capita),0.605395079,68.63798028,2.431466356,0.88201179,24.89835309
946,Bolivia,South America,Construcciones (per capita),0.153737888,68.63798028,2.431466356,0.2239837,6.322846597
947,Brazil,South America,Construcciones (per capita),0.109595135,68.63798028,2.431466356,0.15967127,4.507367934
948,Chile,South America,Construcciones (per capita),0.373574644,68.63798028,2.431466356,0.544268119,15.36417082
949,Colombia,South America,Construcciones (per capita),0.118594885,68.63798028,2.431466356,0.17278318,4.877504662
950,Ecuador,South America,Construcciones (per capita),0.223902211,68.63798028,2.431466356,0.326207458,9.20852596
951,Guyana,South America,Construcciones (per capita),0.140525699,68.63798028,2.431466356,0.204734606,5.779463011
952,Paraguay,South America,Construcciones (per capita),0.090849228,68.63798028,2.431466356,0.132359996,3.73639668
953,Peru,South America,Construcciones (per capita),0.14579922,68.63798028,2.431466356,0.212417701,5.996349456
954,Suriname,South America,Construcciones (per capita),0.189210534,68.63798028,2.431466356,0.275664484,7.781745926
955,Uruguay,South America,Construcciones (per capita),0.173323691,68.63798028,2.431466356,0.252518635,7.128360648
956,Venezuela,South America,Construcciones (per capita),0.106958143,68.63798028,2.431466356,0.155829386,4.398915212
957,Australia,Oceania,Construcciones (per capita),0.59992379,68.63798028,2.031550189,0.874040563,29.53034548
958,Fiji,Oceania,Construcciones (per capita),0.134838283,68.63798028,2.031550189,0.196448501,6.637211513
959,Kiribati,Oceania,Construcciones (per capita),0.085028231,68.63798028,2.031550189,0.123879273,4.185386686
960,New Zealand,Oceania,Construcciones (per capita),0.353330135,68.63798028,2.031550189,0.514773503,17.39214405
961,Palau,Oceania,Construcciones (per capita),0.555524707,68.63798028,2.031550189,0.809354682,27.34486747
962,Papua New Guinea,Oceania,Construcciones (per capita),0.021649661,68.63798028,2.031550189,0.031541809,1.065671951
963,Samoa,Oceania,Construcciones (per capita),0.152212411,68.63798028,2.031550189,0.221761204,7.492426815
964,Tonga,Oceania,Construcciones (per capita),0.095696524,68.63798028,2.031550189,0.139422115,4.710517332
965,Vanuatu,Oceania,Construcciones (per capita),0.033346448,68.63798028,2.031550189,0.048583085,1.641428711
966,Afghanistan,Asia,Electricidad y Calor (per capita),0.003154428,341.0921213,149.970986,0.000924802,0.002103359
967,Armenia,Asia,Electricidad y Calor (per capita),0.459812403,341.0921213,149.970986,0.134805929,0.306600907
968,Azerbaijan,Asia,Electricidad y Calor (per capita),1.414251328,341.0921213,149.970986,0.414624449,0.943016623
969,Bahrain,Asia,Electricidad y Calor (per capita),16.1105175,341.0921213,149.970986,4.723215958,10.74242287
970,Bangladesh,Asia,Electricidad y Calor (per capita),0.242507994,341.0921213,149.970986,0.071097507,0.161703274
971,Brunei,Asia,Electricidad y Calor (per capita),11.03171921,341.0921213,149.970986,3.234234543,7.355902301
972,Cambodia,Asia,Electricidad y Calor (per capita),0.285080999,341.0921213,149.970986,0.083578887,0.190090768
973,China,Asia,Electricidad y Calor (per capita),3.917152882,341.0921213,149.970986,1.148414941,2.611940474
974,Georgia,Asia,Electricidad y Calor (per capita),0.337773442,341.0921213,149.970986,0.099027043,0.22522586
975,India,Asia,Electricidad y Calor (per capita),0.910980523,341.0921213,149.970986,0.267077562,0.607437843
976,Indonesia,Asia,Electricidad y Calor (per capita),0.954196692,341.0921213,149.970986,0.279747503,0.636254196
977,Iran,Asia,Electricidad y Calor (per capita),2.45037365,341.0921213,149.970986,0.718390575,1.633898473
978,Iraq,Asia,Electricidad y Calor (per capita),2.122626543,341.0921213,149.970986,0.622303012,1.41535813
979,Israel,Asia,Electricidad y Calor (per capita),4.290221691,341.0921213,149.970986,1.257789736,2.86070113
980,Japan,Asia,Electricidad y Calor (per capita),4.297719955,341.0921213,149.970986,1.259988046,2.86570094
981,Jordan,Asia,Electricidad y Calor (per capita),0.903808534,341.0921213,149.970986,0.264974908,0.602655593
982,Kazakhstan,Asia,Electricidad y Calor (per capita),6.269598007,341.0921213,149.970986,1.838095229,4.180540634
983,Kuwait,Asia,Electricidad y Calor (per capita),14.53027821,341.0921213,149.970986,4.259927832,9.688726197
984,Kyrgyzstan,Asia,Electricidad y Calor (per capita),0.344459385,341.0921213,149.970986,0.100987201,0.229684017
985,Laos,Asia,Electricidad y Calor (per capita),1.96109724,341.0921213,149.970986,0.574946508,1.307651095
986,Lebanon,Asia,Electricidad y Calor (per capita),2.268182516,341.0921213,149.970986,0.664976519,1.512414219
987,Malaysia,Asia,Electricidad y Calor (per capita),4.069823265,341.0921213,149.970986,1.193174222,2.71374042
988,Maldives,Asia,Electricidad y Calor (per capita),1.431377649,341.0921213,149.970986,0.419645474,0.95443638
989,Mongolia,Asia,Electricidad y Calor (per capita),4.247843266,341.0921213,149.970986,1.245365402,2.832443381
990,Myanmar,Asia,Electricidad y Calor (per capita),0.233507305,341.0921213,149.970986,0.068458722,0.155701654
991,North Korea,Asia,Electricidad y Calor (per capita),0.131301299,341.0921213,149.970986,0.03849438,0.087551134
992,Oman,Asia,Electricidad y Calor (per capita),4.900510311,341.0921213,149.970986,1.43671167,3.267638923
993,Pakistan,Asia,Electricidad y Calor (per capita),0.224505022,341.0921213,149.970986,0.065819469,0.149698971
994,Philippines,Asia,Electricidad y Calor (per capita),0.674179375,341.0921213,149.970986,0.197653166,0.44953987
995,Qatar,Asia,Electricidad y Calor (per capita),19.46985054,341.0921213,149.970986,5.708091547,12.98241151
996,Saudi Arabia,Asia,Electricidad y Calor (per capita),7.676723003,341.0921213,149.970986,2.250630409,5.11880545
997,Singapore,Asia,Electricidad y Calor (per capita),4.503524303,341.0921213,149.970986,1.320324928,3.002930383
998,South Korea,Asia,Electricidad y Calor (per capita),7.032850266,341.0921213,149.970986,2.06186242,4.689473914
999,Sri Lanka,Asia,Electricidad y Calor (per capita),0.468023092,341.0921213,149.970986,0.137213105,0.312075758
1000,Syria,Asia,Electricidad y Calor (per capita),0.718799353,341.0921213,149.970986,0.210734669,0.479292276
1001,Tajikistan,Asia,Electricidad y Calor (per capita),0.199548915,341.0921213,149.970986,0.058502939,0.133058347
1002,Thailand,Asia,Electricidad y Calor (per capita),1.571836233,341.0921213,149.970986,0.46082455,1.048093552
1003,Timor,Asia,Electricidad y Calor (per capita),0.324795842,341.0921213,149.970986,0.095222323,0.216572452
1004,Turkey,Asia,Electricidad y Calor (per capita),1.79648447,341.0921213,149.970986,0.526686006,1.197888017
1005,Turkmenistan,Asia,Electricidad y Calor (per capita),4.363781452,341.0921213,149.970986,1.279355687,2.909750459
1006,United Arab Emirates,Asia,Electricidad y Calor (per capita),7.422323227,341.0921213,149.970986,2.176046518,4.949172788
1007,Uzbekistan,Asia,Electricidad y Calor (per capita),1.697607398,341.0921213,149.970986,0.497697628,1.131957216
1008,Vietnam,Asia,Electricidad y Calor (per capita),1.609232903,341.0921213,149.970986,0.471788353,1.073029488
1009,Yemen,Asia,Electricidad y Calor (per capita),0.097044356,341.0921213,149.970986,0.028451069,0.064708754
1010,Albania,Europe,Electricidad y Calor (per capita),0.065951318,341.0921213,87.32293785,0.019335339,0.075525766
1011,Andorra,Europe,Electricidad y Calor (per capita),,341.0921213,87.32293785,,
1012,Austria,Europe,Electricidad y Calor (per capita),2.139560938,341.0921213,87.32293785,0.627267769,2.450170586
1013,Belarus,Europe,Electricidad y Calor (per capita),3.392785788,341.0921213,87.32293785,0.99468313,3.885331702
1014,Belgium,Europe,Electricidad y Calor (per capita),2.035647392,341.0921213,87.32293785,0.596802818,2.331171445
1015,Bosnia and Herzegovina,Europe,Electricidad y Calor (per capita),4.162377357,341.0921213,87.32293785,1.220308854,4.766648329
1016,Bulgaria,Europe,Electricidad y Calor (per capita),3.23708868,341.0921213,87.32293785,0.949036486,3.707031348
1017,Croatia,Europe,Electricidad y Calor (per capita),0.9369784,341.0921213,87.32293785,0.274699514,1.073003752
1018,Cyprus,Europe,Electricidad y Calor (per capita),2.719898701,341.0921213,87.32293785,0.797408832,3.114758582
1019,Czechia,Europe,Electricidad y Calor (per capita),4.901202679,341.0921213,87.32293785,1.436914655,5.612732232
1020,Denmark,Europe,Electricidad y Calor (per capita),1.526366591,341.0921213,87.32293785,0.447493946,1.747956069
1021,Estonia,Europe,Electricidad y Calor (per capita),4.586432934,341.0921213,87.32293785,1.344631743,5.252265953
1022,Finland,Europe,Electricidad y Calor (per capita),3.387465954,341.0921213,87.32293785,0.993123483,3.879239565
1023,France,Europe,Electricidad y Calor (per capita),0.867038727,341.0921213,87.32293785,0.254194885,0.992910624
1024,Germany,Europe,Electricidad y Calor (per capita),3.154325962,341.0921213,87.32293785,0.924772449,3.612253596
1025,Greece,Europe,Electricidad y Calor (per capita),2.727849483,341.0921213,87.32293785,0.79973981,3.123863616
1026,Hungary,Europe,Electricidad y Calor (per capita),1.360912323,341.0921213,87.32293785,0.398986736,1.558482063
1027,Ireland,Europe,Electricidad y Calor (per capita),1.925243974,341.0921213,87.32293785,0.564435193,2.204740268
1028,Italy,Europe,Electricidad y Calor (per capita),1.799667001,341.0921213,87.32293785,0.527619047,2.060932723
1029,Latvia,Europe,Electricidad y Calor (per capita),0.991220593,341.0921213,87.32293785,0.29060202,1.135120528
1030,Liechtenstein,Europe,Electricidad y Calor (per capita),,341.0921213,87.32293785,,
1031,Lithuania,Europe,Electricidad y Calor (per capita),0.858810484,341.0921213,87.32293785,0.251782563,0.98348785
1032,Luxembourg,Europe,Electricidad y Calor (per capita),0.406022131,341.0921213,87.32293785,0.119035916,0.464966184
1033,Malta,Europe,Electricidad y Calor (per capita),1.703086257,341.0921213,87.32293785,0.499303898,1.95033092
1034,Moldova,Europe,Electricidad y Calor (per capita),0.828539729,341.0921213,87.32293785,0.242907906,0.948822554
1035,Montenegro,Europe,Electricidad y Calor (per capita),2.436352253,341.0921213,87.32293785,0.714279839,2.790048426
1036,Netherlands,Europe,Electricidad y Calor (per capita),3.600020647,341.0921213,87.32293785,1.055439403,4.122651775
1037,North Macedonia,Europe,Electricidad y Calor (per capita),2.083075285,341.0921213,87.32293785,0.610707535,2.385484658
1038,Norway,Europe,Electricidad y Calor (per capita),2.796132088,341.0921213,87.32293785,0.819758626,3.202059111
1039,Poland,Europe,Electricidad y Calor (per capita),3.855597973,341.0921213,87.32293785,1.130368523,4.415332406
1040,Portugal,Europe,Electricidad y Calor (per capita),1.547010064,341.0921213,87.32293785,0.453546115,1.771596447
1041,Romania,Europe,Electricidad y Calor (per capita),1.422185779,341.0921213,87.32293785,0.416950639,1.62865086
1042,Russia,Europe,Electricidad y Calor (per capita),5.975776196,341.0921213,87.32293785,1.751953746,6.843306401
1043,Serbia,Europe,Electricidad y Calor (per capita),3.703734398,341.0921213,87.32293785,1.085845778,4.241422116
1044,Slovakia,Europe,Electricidad y Calor (per capita),1.823342204,341.0921213,87.32293785,0.534560047,2.088044962
1045,Slovenia,Europe,Electricidad y Calor (per capita),2.198538065,341.0921213,87.32293785,0.644558443,2.517709687
1046,Spain,Europe,Electricidad y Calor (per capita),1.610508919,341.0921213,87.32293785,0.472162451,1.844313715
1047,Sweden,Europe,Electricidad y Calor (per capita),0.818023145,341.0921213,87.32293785,0.239824697,0.93677923
1048,Switzerland,Europe,Electricidad y Calor (per capita),0.371303231,341.0921213,87.32293785,0.10885717,0.425206984
1049,Ukraine,Europe,Electricidad y Calor (per capita),1.896410346,341.0921213,87.32293785,0.555981868,2.171720733
1050,United Kingdom,Europe,Electricidad y Calor (per capita),1.470453858,341.0921213,87.32293785,0.431101678,1.683926234
1051,Algeria,Africa,Electricidad y Calor (per capita),1.163448215,341.0921213,25.37738374,0.341095013,4.584586915
1052,Angola,Africa,Electricidad y Calor (per capita),0.180673882,341.0921213,25.37738374,0.052969234,0.711948419
1053,Benin,Africa,Electricidad y Calor (per capita),0.022879124,341.0921213,25.37738374,0.006707608,0.090155565
1054,Botswana,Africa,Electricidad y Calor (per capita),1.779743314,341.0921213,25.37738374,0.521777902,7.013107938
1055,Burkina Faso,Africa,Electricidad y Calor (per capita),0.053638086,341.0921213,25.37738374,0.015725396,0.211361763
1056,Burundi,Africa,Electricidad y Calor (per capita),0.007805333,341.0921213,25.37738374,0.002288336,0.030757046
1057,Cameroon,Africa,Electricidad y Calor (per capita),0.090429939,341.0921213,25.37738374,0.026511882,0.35634067
1058,Cape Verde,Africa,Electricidad y Calor (per capita),0.545518041,341.0921213,25.37738374,0.159932759,2.149622854
1059,Chad,Africa,Electricidad y Calor (per capita),0.031981174,341.0921213,25.37738374,0.00937611,0.126022344
1060,Comoros,Africa,Electricidad y Calor (per capita),0.117523864,341.0921213,25.37738374,0.034455168,0.463104728
1061,Congo,Africa,Electricidad y Calor (per capita),0.395873696,341.0921213,25.37738374,0.116060639,1.559946839
1062,Cote d'Ivoire,Africa,Electricidad y Calor (per capita),0.14893131,341.0921213,25.37738374,0.043663075,0.586866286
1063,Democratic Republic of Congo,Africa,Electricidad y Calor (per capita),0.00011522,341.0921213,25.37738374,3.38E-05,0.000454026
1064,Djibouti,Africa,Electricidad y Calor (per capita),0.051358063,341.0921213,25.37738374,0.015056948,0.202377295
1065,Egypt,Africa,Electricidad y Calor (per capita),1.124535918,341.0921213,25.37738374,0.329686864,4.431252369
1066,Equatorial Guinea,Africa,Electricidad y Calor (per capita),0.759597123,341.0921213,25.37738374,0.222695593,2.993205014
1067,Eritrea,Africa,Electricidad y Calor (per capita),0.117239431,341.0921213,25.37738374,0.034371779,0.461983913
1068,Gabon,Africa,Electricidad y Calor (per capita),0.704232454,341.0921213,25.37738374,0.206464005,2.775039624
1069,Gambia,Africa,Electricidad y Calor (per capita),0.119265869,341.0921213,25.37738374,0.034965882,0.469969129
1070,Ghana,Africa,Electricidad y Calor (per capita),0.195937529,341.0921213,25.37738374,0.057444167,0.772095072
1071,Guinea,Africa,Electricidad y Calor (per capita),0.044631511,341.0921213,25.37738374,0.013084885,0.175871207
1072,Guinea-Bissau,Africa,Electricidad y Calor (per capita),0.036440928,341.0921213,25.37738374,0.010683603,0.143596077
1073,Kenya,Africa,Electricidad y Calor (per capita),0.021873944,341.0921213,25.37738374,0.006412914,0.086194636
1074,Liberia,Africa,Electricidad y Calor (per capita),0.052659567,341.0921213,25.37738374,0.015438518,0.207505896
1075,Libya,Africa,Electricidad y Calor (per capita),3.569187403,341.0921213,25.37738374,1.046399838,14.06444194
1076,Madagascar,Africa,Electricidad y Calor (per capita),0.041528691,341.0921213,25.37738374,0.012175213,0.163644492
1077,Malawi,Africa,Electricidad y Calor (per capita),0.008052071,341.0921213,25.37738374,0.002360673,0.031729317
1078,Mauritania,Africa,Electricidad y Calor (per capita),0.357955843,341.0921213,25.37738374,0.104944037,1.410530915
1079,Mauritius,Africa,Electricidad y Calor (per capita),1.921759248,341.0921213,25.37738374,0.563413555,7.572724073
1080,Morocco,Africa,Electricidad y Calor (per capita),0.790748715,341.0921213,25.37738374,0.23182849,3.11595838
1081,Mozambique,Africa,Electricidad y Calor (per capita),0.061252631,341.0921213,25.37738374,0.017957797,0.241367006
1082,Namibia,Africa,Electricidad y Calor (per capita),0.028061466,341.0921213,25.37738374,0.008226946,0.110576672
1083,Niger,Africa,Electricidad y Calor (per capita),0.02616822,341.0921213,25.37738374,0.007671892,0.103116302
1084,Nigeria,Africa,Electricidad y Calor (per capita),0.126739353,341.0921213,25.37738374,0.037156928,0.499418515
1085,Rwanda,Africa,Electricidad y Calor (per capita),,341.0921213,25.37738374,,
1086,Sao Tome and Principe,Africa,Electricidad y Calor (per capita),0.279007465,341.0921213,25.37738374,0.081798273,1.099433525
1087,Senegal,Africa,Electricidad y Calor (per capita),0.250976264,341.0921213,25.37738374,0.0735802,0.988976118
1088,Seychelles,Africa,Electricidad y Calor (per capita),3.47858119,341.0921213,25.37738374,1.019836277,13.70740666
1089,Sierra Leone,Africa,Electricidad y Calor (per capita),0.007679305,341.0921213,25.37738374,0.002251387,0.030260428
1090,Somalia,Africa,Electricidad y Calor (per capita),0.021369034,341.0921213,25.37738374,0.006264887,0.084205033
1091,South Africa,Africa,Electricidad y Calor (per capita),4.957285404,341.0921213,25.37738374,1.453356761,19.53426505
1092,South Sudan,Africa,Electricidad y Calor (per capita),0.06508702,341.0921213,25.37738374,0.019081948,0.256476479
1093,Sudan,Africa,Electricidad y Calor (per capita),0.127297074,341.0921213,25.37738374,0.037320438,0.501616222
1094,Tanzania,Africa,Electricidad y Calor (per capita),0.053960439,341.0921213,25.37738374,0.015819902,0.212632001
1095,Togo,Africa,Electricidad y Calor (per capita),0.025982514,341.0921213,25.37738374,0.007617448,0.102384526
1096,Tunisia,Africa,Electricidad y Calor (per capita),0.835419655,341.0921213,25.37738374,0.244924935,3.291984955
1097,Zambia,Africa,Electricidad y Calor (per capita),0.133810848,341.0921213,25.37738374,0.03923012,0.527283858
1098,Zimbabwe,Africa,Electricidad y Calor (per capita),0.443140358,341.0921213,25.37738374,0.129918087,1.746201902
1099,Antigua and Barbuda,North America,Electricidad y Calor (per capita),2.986150503,341.0921213,43.30476784,0.875467452,6.895662192
1100,Bahamas,North America,Electricidad y Calor (per capita),3.594480991,341.0921213,43.30476784,1.053815309,8.300427807
1101,Barbados,North America,Electricidad y Calor (per capita),2.055598736,341.0921213,43.30476784,0.602652072,4.746818511
1102,Belize,North America,Electricidad y Calor (per capita),0.102471881,341.0921213,43.30476784,0.030042289,0.236629558
